month,day,hour,energy
11,29,9,-278
11,29,10,-265
11,29,11,-347
11,29,12,-410
11,29,13,-228
11,29,14,-134
11,29,15,-130
11,29,16,66
11,29,17,229
11,29,18,256
11,29,19,290
11,29,20,266
11,29,21,266
11,29,22,324
11,29,23,691
11,29,24,1217
11,30,1,1583
11,30,2,1803
11,30,3,1646
11,30,4,1803
11,30,5,1752
11,30,6,1392
11,30,7,816
11,30,8,778
11,30,9,573
11,30,10,244
11,30,11,246
11,30,12,352
11,30,13,61
11,30,14,-29
11,30,15,10
11,30,16,220
11,30,17,406
11,30,18,431
11,30,19,534
11,30,20,382
11,30,21,340
11,30,22,312
11,30,23,455
11,30,24,485
12,1,1,619
12,1,2,748
12,1,3,945
12,1,4,961
12,1,5,816
12,1,6,668
12,1,7,237
12,1,8,231
12,1,9,252
12,1,10,187
12,1,11,158
12,1,12,95
12,1,13,74
12,1,14,111
12,1,15,194
12,1,16,165
12,1,17,241
12,1,18,393
12,1,19,483
12,1,20,297
12,1,21,321
12,1,22,420
12,1,23,475
12,1,24,869
12,2,1,830
12,2,2,889
12,2,3,695
12,2,4,619
12,2,5,745
12,2,6,629
12,2,7,434
12,2,8,372
12,2,9,355
12,2,10,164
12,2,11,-23
12,2,12,-123
12,2,13,-137
12,2,14,106
12,2,15,157
12,2,16,246
12,2,17,507
12,2,18,533
12,2,19,618
12,2,20,528
12,2,21,532
12,2,22,598
12,2,23,506
12,2,24,650
12,3,1,400
12,3,2,699
12,3,3,638
12,3,4,569
12,3,5,543
12,3,6,423
12,3,7,930
12,3,8,738
12,3,9,204
12,3,10,100
12,3,11,67
12,3,12,-23
12,3,13,353
12,3,14,399
12,3,15,393
12,3,16,828
12,3,17,492
12,3,18,429
12,3,19,256
12,3,20,70
12,3,21,-97
12,3,22,-314
12,3,23,-557
12,3,24,-599
12,4,1,-320
12,4,2,-76
12,4,3,-156
12,4,4,-86
12,4,5,76
12,4,6,372
12,4,7,798
12,4,8,757
12,4,9,673
12,4,10,953
12,4,11,1072
12,4,12,951
12,4,13,810
12,4,14,691
12,4,15,656
12,4,16,1077
12,4,17,882
12,4,18,903
12,4,19,1094
12,4,20,1157
12,4,21,1087
12,4,22,962
12,4,23,798
12,4,24,584
12,5,1,601
12,5,2,619
12,5,3,832
12,5,4,1050
12,5,5,1267
12,5,6,1404
12,5,7,743
12,5,8,368
12,5,9,207
12,5,10,-43
12,5,11,-233
12,5,12,247
12,5,13,246
12,5,14,327
12,5,15,570
12,5,16,518
12,5,17,372
12,5,18,365
12,5,19,289
12,5,20,202
12,5,21,33
12,5,22,-140
12,5,23,80
12,5,24,459
12,6,1,696
12,6,2,716
12,6,3,776
12,6,4,1025
12,6,5,1088
12,6,6,945
12,6,7,621
12,6,8,501
12,6,9,165
12,6,10,-71
12,6,11,-334
12,6,12,-87
12,6,13,-125
12,6,14,12
12,6,15,81
12,6,16,402
12,6,17,297
12,6,18,99
12,6,19,271
12,6,20,315
12,6,21,-80
12,6,22,54
12,6,23,556
12,6,24,510
12,7,1,493
12,7,2,296
12,7,3,341
12,7,4,530
12,7,5,786
12,7,6,1189
12,7,7,945
12,7,8,854
12,7,9,343
12,7,10,315
12,7,11,266
12,7,12,343
12,7,13,608
12,7,14,652
12,7,15,614
12,7,16,1006
12,7,17,732
12,7,18,915
12,7,19,1010
12,7,20,879
12,7,21,660
12,7,22,604
12,7,23,624
12,7,24,770
12,8,1,290
12,8,2,262
12,8,3,482
12,8,4,669
12,8,5,662
12,8,6,666
12,8,7,612
12,8,8,459
12,8,9,293
12,8,10,80
12,8,11,86
12,8,12,41
12,8,13,229
12,8,14,418
12,8,15,556
12,8,16,685
12,8,17,657
12,8,18,359
12,8,19,105
12,8,20,-8
12,8,21,-52
12,8,22,115
12,8,23,104
12,8,24,47
12,9,1,-470
12,9,2,-478
12,9,3,-486
12,9,4,-470
12,9,5,-382
12,9,6,106
12,9,7,590
12,9,8,449
12,9,9,169
12,9,10,89
12,9,11,40
12,9,12,-215
12,9,13,64
12,9,14,310
12,9,15,315
12,9,16,343
12,9,17,287
12,9,18,-92
12,9,19,-123
12,9,20,-509
12,9,21,-644
12,9,22,-501
12,9,23,-643
12,9,24,-860
12,10,1,-1074
12,10,2,-768
12,10,3,-579
12,10,4,-514
12,10,5,-549
12,10,6,-526
12,10,7,224
12,10,8,183
12,10,9,71
12,10,10,-184
12,10,11,-171
12,10,12,-105
12,10,13,268
12,10,14,219
12,10,15,238
12,10,16,331
12,10,17,423
12,10,18,105
12,10,19,-319
12,10,20,-472
12,10,21,-156
12,10,22,-142
12,10,23,-329
12,10,24,-472
12,11,1,-547
12,11,2,-506
12,11,3,-540
12,11,4,-696
12,11,5,-614
12,11,6,-378
12,11,7,215
12,11,8,282
12,11,9,-170
12,11,10,-142
12,11,11,-208
12,11,12,-205
12,11,13,-84
12,11,14,-91
12,11,15,75
12,11,16,172
12,11,17,309
12,11,18,284
12,11,19,144
12,11,20,101
12,11,21,56
12,11,22,48
12,11,23,-626
12,11,24,-978
12,12,1,-1160
12,12,2,-1019
12,12,3,-634
12,12,4,-512
12,12,5,-240
12,12,6,51
12,12,7,158
12,12,8,111
12,12,9,-69
12,12,10,-92
12,12,11,391
12,12,12,364
12,12,13,391
12,12,14,307
12,12,15,690
12,12,16,703
12,12,17,84
12,12,18,239
12,12,19,267
12,12,20,274
12,12,21,385
12,12,22,358
12,12,23,172
12,12,24,216
12,13,1,400
12,13,2,506
12,13,3,512
12,13,4,498
12,13,5,487
12,13,6,593
12,13,7,994
12,13,8,839
12,13,9,831
12,13,10,625
12,13,11,348
12,13,12,495
12,13,13,448
12,13,14,468
12,13,15,689
12,13,16,1078
12,13,17,1236
12,13,18,1078
12,13,19,917
12,13,20,1051
12,13,21,1044
12,13,22,788
12,13,23,-12
12,13,24,-265
12,14,1,-590
12,14,2,-522
12,14,3,-485
12,14,4,-431
12,14,5,-398
12,14,6,68
12,14,7,512
12,14,8,271
12,14,9,145
12,14,10,253
12,14,11,194
12,14,12,577
12,14,13,738
12,14,14,534
12,14,15,631
12,14,16,912
12,14,17,894
12,14,18,763
12,14,19,859
12,14,20,884
12,14,21,1016
12,14,22,880
12,14,23,548
12,14,24,139
12,15,1,-14
12,15,2,-55
12,15,3,359
12,15,4,604
12,15,5,775
12,15,6,507
12,15,7,668
12,15,8,839
12,15,9,724
12,15,10,488
12,15,11,409
12,15,12,276
12,15,13,131
12,15,14,390
12,15,15,538
12,15,16,815
12,15,17,936
12,15,18,821
12,15,19,784
12,15,20,691
12,15,21,662
12,15,22,749
12,15,23,491
12,15,24,92
12,16,1,80
12,16,2,237
12,16,3,361
12,16,4,221
12,16,5,368
12,16,6,712
12,16,7,951
12,16,8,715
12,16,9,494
12,16,10,151
12,16,11,178
12,16,12,400
12,16,13,426
12,16,14,456
12,16,15,647
12,16,16,852
12,16,17,879
12,16,18,639
12,16,19,659
12,16,20,544
12,16,21,401
12,16,22,245
12,16,23,219
12,16,24,44
12,17,1,-247
12,17,2,-105
12,17,3,-217
12,17,4,-216
12,17,5,-197
12,17,6,-267
12,17,7,-225
12,17,8,135
12,17,9,103
12,17,10,320
12,17,11,288
12,17,12,332
12,17,13,440
12,17,14,710
12,17,15,827
12,17,16,764
12,17,17,563
12,17,18,643
12,17,19,601
12,17,20,411
12,17,21,189
12,17,22,12
12,17,23,104
12,17,24,220
12,18,1,214
12,18,2,239
12,18,3,251
12,18,4,458
12,18,5,483
12,18,6,211
12,18,7,567
12,18,8,522
12,18,9,242
12,18,10,518
12,18,11,450
12,18,12,261
12,18,13,297
12,18,14,303
12,18,15,376
12,18,16,241
12,18,17,261
12,18,18,114
12,18,19,8
12,18,20,-134
12,18,21,-163
12,18,22,-136
12,18,23,-115
12,18,24,-169
12,19,1,-14
12,19,2,54
12,19,3,101
12,19,4,112
12,19,5,263
12,19,6,208
12,19,7,185
12,19,8,113
12,19,9,161
12,19,10,219
12,19,11,-25
12,19,12,64
12,19,13,2
12,19,14,-68
12,19,15,-25
12,19,16,119
12,19,17,115
12,19,18,90
12,19,19,120
12,19,20,202
12,19,21,144
12,19,22,67
12,19,23,93
12,19,24,422
12,20,1,-15
12,20,2,-70
12,20,3,50
12,20,4,78
12,20,5,393
12,20,6,639
12,20,7,149
12,20,8,53
12,20,9,103
12,20,10,-136
12,20,11,-210
12,20,12,-397
12,20,13,-493
12,20,14,-436
12,20,15,-198
12,20,16,81
12,20,17,128
12,20,18,-73
12,20,19,-99
12,20,20,-167
12,20,21,-107
12,20,22,-98
12,20,23,-128
12,20,24,-40
12,21,1,-154
12,21,2,24
12,21,3,41
12,21,4,77
12,21,5,-80
12,21,6,174
12,21,7,30
12,21,8,-256
12,21,9,-357
12,21,10,-167
12,21,11,-316
12,21,12,-574
12,21,13,-670
12,21,14,-570
12,21,15,-356
12,21,16,-126
12,21,17,-157
12,21,18,-336
12,21,19,-352
12,21,20,-525
12,21,21,-612
12,21,22,-714
12,21,23,-665
12,21,24,-392
12,22,1,115
12,22,2,431
12,22,3,618
12,22,4,741
12,22,5,632
12,22,6,394
12,22,7,104
12,22,8,90
12,22,9,48
12,22,10,91
12,22,11,-4
12,22,12,-115
12,22,13,-126
12,22,14,-69
12,22,15,-62
12,22,16,151
12,22,17,-63
12,22,18,-182
12,22,19,80
12,22,20,28
12,22,21,-150
12,22,22,-147
12,22,23,275
12,22,24,539
12,23,1,269
12,23,2,192
12,23,3,42
12,23,4,107
12,23,5,129
12,23,6,258
12,23,7,416
12,23,8,441
12,23,9,453
12,23,10,231
12,23,11,52
12,23,12,278
12,23,13,164
12,23,14,43
12,23,15,-63
12,23,16,-15
12,23,17,-74
12,23,18,5
12,23,19,-65
12,23,20,-113
12,23,21,-349
12,23,22,-637
12,23,23,-547
12,23,24,75
12,24,1,-47
12,24,2,-10
12,24,3,-71
12,24,4,-35
12,24,5,93
12,24,6,135
12,24,7,469
12,24,8,560
12,24,9,329
12,24,10,456
12,24,11,271
12,24,12,74
12,24,13,116
12,24,14,68
12,24,15,-13
12,24,16,-321
12,24,17,9
12,24,18,52
12,24,19,-99
12,24,20,-309
12,24,21,-237
12,24,22,-30
12,24,23,-539
12,24,24,-482
12,25,1,-842
12,25,2,-875
12,25,3,-777
12,25,4,-803
12,25,5,-1050
12,25,6,-894
12,25,7,-578
12,25,8,-560
12,25,9,-438
12,25,10,-674
12,25,11,-831
12,25,12,-777
12,25,13,-820
12,25,14,-972
12,25,15,-1021
12,25,16,-421
12,25,17,-605
12,25,18,-574
12,25,19,-513
12,25,20,-542
12,25,21,-718
12,25,22,-507
12,25,23,-1114
12,25,24,-1138
12,26,1,-1086
12,26,2,-1008
12,26,3,-1003
12,26,4,-1225
12,26,5,-1199
12,26,6,-1220
12,26,7,-608
12,26,8,-386
12,26,9,-522
12,26,10,-422
12,26,11,-400
12,26,12,-433
12,26,13,-459
12,26,14,-430
12,26,15,-390
12,26,16,-443
12,26,17,-259
12,26,18,-533
12,26,19,-533
12,26,20,-729
12,26,21,-784
12,26,22,-637
12,26,23,-1392
12,26,24,-1103
12,27,1,-1104
12,27,2,-977
12,27,3,-1069
12,27,4,-1115
12,27,5,-764
12,27,6,-587
12,27,7,-649
12,27,8,-881
12,27,9,-680
12,27,10,-534
12,27,11,-520
12,27,12,-519
12,27,13,-516
12,27,14,-502
12,27,15,-642
12,27,16,-546
12,27,17,-772
12,27,18,-827
12,27,19,-1083
12,27,20,-1427
12,27,21,-1413
12,27,22,-1370
12,27,23,-1560
12,27,24,-1656
12,28,1,-1112
12,28,2,-1058
12,28,3,-1045
12,28,4,-1117
12,28,5,-939
12,28,6,-706
12,28,7,-695
12,28,8,-727
12,28,9,-573
12,28,10,-338
12,28,11,-320
12,28,12,-551
12,28,13,-875
12,28,14,-655
12,28,15,-207
12,28,16,274
12,28,17,59
12,28,18,182
12,28,19,20
12,28,20,-124
12,28,21,-357
12,28,22,-658
12,28,23,-896
12,28,24,-862
12,29,1,-430
12,29,2,-467
12,29,3,-487
12,29,4,-492
12,29,5,-134
12,29,6,-70
12,29,7,43
12,29,8,-202
12,29,9,-257
12,29,10,-9
12,29,11,112
12,29,12,-39
12,29,13,-200
12,29,14,3
12,29,15,149
12,29,16,590
12,29,17,258
12,29,18,-49
12,29,19,-112
12,29,20,-418
12,29,21,-505
12,29,22,-513
12,29,23,-521
12,29,24,-636
12,30,1,-1338
12,30,2,-1315
12,30,3,-1443
12,30,4,-1447
12,30,5,-1267
12,30,6,-1066
12,30,7,-1192
12,30,8,-1410
12,30,9,-1380
12,30,10,-1532
12,30,11,-1613
12,30,12,-1616
12,30,13,-1156
12,30,14,-918
12,30,15,-867
12,30,16,-843
12,30,17,-1020
12,30,18,-1125
12,30,19,-1370
12,30,20,-1543
12,30,21,-1717
12,30,22,-1847
12,30,23,-2345
12,30,24,-2132
12,31,1,-2236
12,31,2,-2376
12,31,3,-2527
12,31,4,-2477
12,31,5,-2360
12,31,6,-2161
12,31,7,-1879
12,31,8,-2355
12,31,9,-1974
12,31,10,-1875
12,31,11,-1586
12,31,12,-1775
12,31,13,-1791
12,31,14,-1492
12,31,15,-1210
12,31,16,-633
12,31,17,-1009
12,31,18,-1214
12,31,19,-1427
12,31,20,-1574
12,31,21,-1774
12,31,22,-2081
12,31,23,-2318
12,31,24,-2140
